,animal_id,animal_name,experiment_id,sex,gene,age,plane_of_section,treatment
1346,702528,1959,592,Male,Igsf5,56.0,coronal,ISH
1347,702528,1959,1117,Male,Wrb,56.0,coronal,ISH
1348,702528,1959,2521,Male,Rasd1,56.0,coronal,ISH
1349,702527,1950,1416,Male,Sh3bgr,56.0,coronal,ISH
1350,702527,1950,830,Male,Ppap2a,56.0,coronal,ISH
1351,70404795,05-2347,71020443,Male,Ebf4,56.0,coronal,ISH
1352,70397053,05-2334,71020389,Male,Pde8b,56.0,coronal,ISH
1353,75037204,06-0406,75551479,Male,Grin2d,56.0,coronal,ISH
1354,74703399,06-0261,74882595,Male,Galnt6,56.0,coronal,ISH
1355,71444932,05-3131,73592537,Male,Tmem65,56.0,coronal,ISH
1356,71227926,05-2972,72118960,Male,Sipa1l2,56.0,coronal,ISH
1357,702822,2385,1982,Male,Klhl24,56.0,coronal,ISH
1358,702578,2043,680,Male,Mup2,56.0,coronal,ISH
1359,702502,1921,692,Male,Negr1,56.0,coronal,ISH
1360,702524,1947,1446,Male,Szt2,56.0,coronal,ISH
1361,702524,1947,2741,Male,Zbtb18,56.0,coronal,ISH
1362,702524,1947,250,Male,Cds2,56.0,coronal,ISH
1363,702525,1948,2159,Male,Reep5,56.0,coronal,ISH
1364,702525,1948,2305,Male,Hs3st1,56.0,coronal,ISH
1365,70404883,05-2367,71247617,Male,Grid2,56.0,coronal,ISH
1366,70404883,05-2367,71247616,Male,Gria3,56.0,coronal,ISH
1367,70404859,05-2356,71064176,Male,Ppp1r9a,56.0,coronal,ISH
1368,74741227,06-0281,74988259,Male,Zmiz1,56.0,coronal,ISH
1369,74741227,06-0281,74988271,Male,Car9,56.0,coronal,ISH
1370,71444940,05-3135,73615793,Male,Nr4a3,56.0,coronal,ISH
1371,72008759,05-3346,73931629,Male,Rgs7bp,56.0,coronal,ISH
1372,702522,1945,2478,Male,Pgrmc1,56.0,coronal,ISH
1373,71444945,05-3137,73616034,Male,Msi2,56.0,coronal,ISH
1374,702787,2339,1986,Male,C2cd2,56.0,coronal,ISH
1375,70396845,05-2329,71016721,Male,Dhcr24,56.0,coronal,ISH
1376,702616,2097,26,Male,Cdca7,56.0,coronal,ISH
1377,702489,1905,205,Male,Ccnd2,56.0,coronal,ISH
1378,74878309,06-0328,75079777,Male,Etnppl,56.0,coronal,ISH
1379,72008759,05-3346,73931632,Male,Zfp804b,56.0,coronal,ISH
1380,71250768,05-2982,72128749,Male,Egr2,56.0,coronal,ISH
1381,71250756,05-2976,72119649,Male,Cacna2d1,56.0,coronal,ISH
1382,69784790,05-1836,70560288,Male,Npsr1,56.0,coronal,ISH
1383,702845,2409,2339,Male,Kcnj15,56.0,coronal,ISH
1384,702844,2408,2476,Male,Pdlim2,56.0,coronal,ISH
1385,702774,2325,2497,Male,Ppm1a,56.0,coronal,ISH
1386,702612,2093,2419,Male,Gm953,56.0,coronal,ISH
1387,702540,1976,2359,Male,Kpna4,56.0,coronal,ISH
1388,702535,1967,888,Male,Rbm4,56.0,coronal,ISH
1389,702865,2430,2705,Male,Ugp2,56.0,coronal,ISH
1390,702821,2384,1613,Male,Gcgr,56.0,coronal,ISH
1391,702843,2407,2575,Male,Slc13a3,56.0,coronal,ISH
1392,702573,2037,836,Male,Prdx1,56.0,coronal,ISH
1393,702534,1966,1091,Male,Ucn3,56.0,coronal,ISH
1394,702527,1950,257,Male,Chrd,56.0,coronal,ISH
1395,702484,1900,369,Male,Acsbg1,56.0,coronal,ISH
1396,702484,1900,472,Male,Gabrb2,56.0,coronal,ISH
1397,74878317,06-0332,75080239,Male,Rrad,56.0,coronal,ISH
1398,72008759,05-3346,73931630,Male,D8Ertd82e,56.0,coronal,ISH
1399,70379960,05-2317,71016666,Male,Col5a2,56.0,coronal,ISH
1400,70379952,05-2314,71016664,Male,Ptgs2,56.0,coronal,ISH
1401,71250772,05-2984,72128778,Male,Akap12,56.0,coronal,ISH
1402,71250768,05-2982,72128748,Male,Cux2,56.0,coronal,ISH
1403,71250768,05-2982,72128750,Male,Fbxw7,56.0,coronal,ISH
1404,702513,1935,900,Male,Rora,56.0,coronal,ISH
1405,702519,1942,191,Male,Car8,56.0,coronal,ISH
1406,70379932,05-2304,71016630,Male,Setd7,56.0,coronal,ISH
1407,73540579,05-3609,74425526,Male,Gfpt2,56.0,coronal,ISH
1408,73540579,05-3609,74425523,Male,Rps21,56.0,coronal,ISH
1409,71903209,05-3296,73925719,Male,Adamts8,56.0,coronal,ISH
1410,702542,1984,2369,Male,Ldb3,56.0,coronal,ISH
1411,702538,1972,1009,Male,Stxbp1,56.0,coronal,ISH
1412,702511,1932,91,Male,Akap8,56.0,coronal,ISH
1413,702512,1933,440,Male,Fgfr1,56.0,coronal,ISH
1414,382822,04-0668,67809267,Male,Clic1,56.0,coronal,ISH
1415,702501,1920,754,Male,Tenm4,56.0,coronal,ISH
1416,702502,1921,876,Male,Os9,56.0,coronal,ISH
1417,71903222,05-3298,73929593,Male,Sfmbt2,56.0,coronal,ISH
1418,702517,1940,1440,Male,Vil1,56.0,coronal,ISH
1419,74878487,06-0337,75081393,Male,Col6a3,56.0,coronal,ISH
1420,71903209,05-3296,73925715,Male,Pot1b,56.0,coronal,ISH
1421,71250812,05-2985,72128789,Male,Arhgap25,56.0,coronal,ISH
1422,71101536,05-2863,71924184,Male,Gm1399,56.0,coronal,ISH
1423,702826,2389,2585,Male,Slc19a2,56.0,coronal,ISH
1424,70309863,05-2284,71015813,Male,Lyve1,56.0,coronal,ISH
1425,71250772,05-2984,72128777,Male,Acan,56.0,coronal,ISH
1426,71101570,05-2871,71924331,Male,Scrg1,56.0,coronal,ISH
1427,71101570,05-2871,71924311,Male,Igfbp4,56.0,coronal,ISH
1428,702499,1918,881,Male,Rad23b,56.0,coronal,ISH
1429,702494,1911,334,Male,Ddc,56.0,coronal,ISH
1430,702492,1908,1597,Male,Slc36a4,56.0,coronal,ISH
1431,702493,1909,110,Male,Arf3,56.0,coronal,ISH
1432,702489,1905,640,Male,Limk1,56.0,coronal,ISH
1433,702827,2390,2023,Male,Clrn3,56.0,coronal,ISH
1434,702486,1902,739,Male,Nrip1,56.0,coronal,ISH
1435,702488,1904,1424,Male,Tcf7l1,56.0,coronal,ISH
1436,702486,1902,682,Male,Ncam2,56.0,coronal,ISH
1437,702487,1903,1892,Male,Wnt9b,56.0,coronal,ISH
1438,702483,1899,637,Male,Lig1,56.0,coronal,ISH
1439,70309795,05-2273,71015809,Male,Gpr18,56.0,coronal,ISH
1440,702481,1897,766,Male,Pax7,56.0,coronal,ISH
1441,702480,1895,2222,Male,Fkbp6,56.0,coronal,ISH
1442,702559,2008,2547,Male,P3h4,56.0,coronal,ISH
1443,702485,1901,55,Male,Pmch,56.0,coronal,ISH
1444,702485,1901,1387,Male,Nes,56.0,coronal,ISH
1445,702486,1902,143,Male,Bace2,56.0,coronal,ISH
1446,71935568,05-3299,73929595,Male,St8sia3,56.0,coronal,ISH
1447,71101496,05-2866,71924279,Male,Fam167a,56.0,coronal,ISH
1448,75078647,06-0453,75749399,Male,Cul4a,56.0,coronal,ISH
1449,71903171,05-3282,73817984,Male,Nt5dc2,56.0,coronal,ISH
1450,71444954,05-3141,73635775,Male,Kcnq4,56.0,coronal,ISH
1451,71250812,05-2985,72128779,Male,Alox12b,56.0,coronal,ISH
1452,71120652,05-2883,71924504,Male,LOC433088,56.0,coronal,ISH
1453,71444954,05-3141,73635770,Male,Dpysl5,56.0,coronal,ISH
1454,71120652,05-2883,71924492,Male,LOC545810,56.0,coronal,ISH
1455,70430200,05-2391,71358556,Male,Hhip,56.0,coronal,ISH
1456,70780130,05-2579,71587875,Male,Gabrg3,56.0,coronal,ISH
1457,75195198,06-0491,75774673,Male,Mtfp1,56.0,coronal,ISH
1458,70720618,05-2568,71587832,Male,Car10,56.0,coronal,ISH
1459,70720618,05-2568,71587835,Male,Vwa5b2,56.0,coronal,ISH
1460,70430460,05-2379,71249742,Male,Krt222,56.0,coronal,ISH
1461,72010425,05-3365,73992920,Male,Opcml,56.0,coronal,ISH
1462,70430460,05-2379,71249739,Male,Rassf8,56.0,coronal,ISH
1463,71444954,05-3141,73635772,Male,Sccpdh,56.0,coronal,ISH
1464,71101517,05-2872,71924375,Male,Acaa2,56.0,coronal,ISH
1465,71101517,05-2872,71924374,Male,Clvs2,56.0,coronal,ISH
1466,702468,1865,1798,Male,Setd4,56.0,coronal,ISH
1467,74481146,06-0166,74743258,Male,Pacrg,56.0,coronal,ISH
1468,74481146,06-0166,74743270,Male,Pcdhb19,56.0,coronal,ISH
1469,73540626,05-3602,74363349,Male,E130012A19Rik,56.0,coronal,ISH
1470,73540626,05-3602,74363346,Male,Ccdc88c,56.0,coronal,ISH
1471,73540626,05-3602,74363348,Male,Fam184a,56.0,coronal,ISH
1472,72010417,05-3361,73992908,Male,Fndc1,56.0,coronal,ISH
1473,72010417,05-3361,73992763,Male,F5,56.0,coronal,ISH
1474,72010417,05-3361,73992909,Male,Gas7,56.0,coronal,ISH
1475,72010429,05-3367,73992926,Male,Nt5dc3,56.0,coronal,ISH
1476,71250800,05-2979,72119658,Male,Htr4,56.0,coronal,ISH
1477,71250800,05-2979,72119655,Male,Chrna3,56.0,coronal,ISH
1478,71250800,05-2979,72119656,Male,Clcn2,56.0,coronal,ISH
1479,71120611,05-2877,71924389,Male,Tcn2,56.0,coronal,ISH
1480,71101517,05-2872,71924363,Male,Decr2,56.0,coronal,ISH
1481,71250808,05-2983,72128751,Male,Zdhhc2,56.0,coronal,ISH
1482,71120611,05-2877,71924388,Male,Ly6h,56.0,coronal,ISH
1483,702487,1903,1589,Male,Wnt2b,56.0,coronal,ISH
1484,74481150,06-0167,74743271,Male,Pcdhb2,56.0,coronal,ISH
1485,73540630,05-3604,74425520,Male,Pip5k1b,56.0,coronal,ISH
1486,72010490,05-3376,73994672,Male,Il1rapl2,56.0,coronal,ISH
1487,72010429,05-3367,73992928,Male,Cd59a,56.0,coronal,ISH
1488,71250752,05-2974,72119607,Male,Tyro3,56.0,coronal,ISH
1489,702827,2390,1964,Male,Fam136a,56.0,coronal,ISH
1490,71250788,05-2992,72283789,Male,Tiam1,56.0,coronal,ISH
1491,71250788,05-2992,72283791,Male,Lgr5,56.0,coronal,ISH
1492,71250752,05-2974,72119596,Male,Itpr1,56.0,coronal,ISH
1493,71250752,05-2974,72119595,Male,Etv1,56.0,coronal,ISH
1494,71120791,05-2882,71924431,Male,Adamts17,56.0,coronal,ISH
1495,702828,2391,2125,Male,Cr1l,56.0,coronal,ISH
1496,75335336,06-0560,75934527,Male,Pcdh1,56.0,coronal,ISH
1497,75819053,06-0702,76115739,Male,Psme1,56.0,coronal,ISH
1498,74481150,06-0167,74743303,Male,Ptprk,56.0,coronal,ISH
1499,73568155,05-3627,74425563,Male,Plxdc2,56.0,coronal,ISH
1500,73568155,05-3627,74425552,Male,Rasa4,56.0,coronal,ISH
1501,73540630,05-3604,74425515,Male,Soat2,56.0,coronal,ISH
1502,72010490,05-3376,73994715,Male,Lyst,56.0,coronal,ISH
1503,71120791,05-2882,71924402,Male,Gabra4,56.0,coronal,ISH
1504,71120791,05-2882,71924412,Male,Greb1,56.0,coronal,ISH
1505,73568147,05-3623,74425548,Male,Sun1,56.0,coronal,ISH
1506,73568155,05-3627,74425565,Male,Fam49a,56.0,coronal,ISH
1507,73568143,05-3622,74425542,Male,Akr1c18,56.0,coronal,ISH
1508,72010490,05-3376,73994713,Male,Inpp5a,56.0,coronal,ISH
1509,77232687,07-0004,77280311,Male,Ccp110,56.0,coronal,ISH
1510,74481163,06-0170,74749928,Male,Rpl8,56.0,coronal,ISH
1511,74481150,06-0167,74743293,Male,Ptpn5,56.0,coronal,ISH
1512,72010421,05-3363,73992910,Male,Grem2,56.0,coronal,ISH
1513,71935626,05-3308,73992711,Male,B3gnt5,56.0,coronal,ISH
1514,71935646,05-3318,73929896,Male,Ahcyl2,56.0,coronal,ISH
1515,70430560,05-2392,71358578,Male,Kcnf1,56.0,coronal,ISH
1516,74865195,06-0325,75077191,Male,Nhlh1,56.0,coronal,ISH
1517,71282184,05-3011,72283809,Male,Strip2,56.0,coronal,ISH
1518,69977277,05-1974,70612728,Male,Dhdds,56.0,coronal,ISH
1519,69977302,05-1982,70613990,Male,Rgs12,56.0,coronal,ISH
1520,71935646,05-3318,73929874,Male,Cwc25,56.0,coronal,ISH
1521,70220585,05-2196,70928248,Male,Igfbp6,56.0,coronal,ISH
1522,73568143,05-3622,74425543,Male,Fasn,56.0,coronal,ISH
1523,72134986,05-3389,74047443,Male,Dock10,56.0,coronal,ISH
1524,72134960,05-3385,73997153,Male,Tspan12,56.0,coronal,ISH
1525,72134960,05-3385,73997152,Male,Spata13,56.0,coronal,ISH
1526,77232695,07-0006,77280424,Male,Plxna2,56.0,coronal,ISH
1527,74899402,06-0345,75081002,Male,Trpm1,56.0,coronal,ISH
1528,74899402,06-0345,75081005,Male,9330182L06Rik,56.0,coronal,ISH
1529,74899402,06-0345,75081003,Male,Snx31,56.0,coronal,ISH
1530,74373808,06-0140,74724669,Male,Mchr1,56.0,coronal,ISH
1531,72135056,05-3380,73997145,Male,Ngp,56.0,coronal,ISH
1532,72135056,05-3380,73997144,Male,Mup5,56.0,coronal,ISH
1533,70430524,05-2386,71249083,Male,Ube2ql1,56.0,coronal,ISH
1534,75195198,06-0491,75774675,Male,Rpn1,56.0,coronal,ISH
1535,77232687,07-0004,77280309,Male,Pdgfra,56.0,coronal,ISH
1536,75078647,06-0453,75749390,Male,Hspa4l,56.0,coronal,ISH
1537,75037014,06-0401,75147758,Male,Rasal2,56.0,coronal,ISH
1538,74899402,06-0345,75081007,Male,Pde11a,56.0,coronal,ISH
1539,73568175,05-3637,74511736,Male,Car7,56.0,coronal,ISH
1540,71282164,05-3002,72283799,Male,Agrp,56.0,coronal,ISH
1541,71282164,05-3002,72283798,Male,Pirt,56.0,coronal,ISH
1542,70091608,05-2105,70744323,Male,Stxbp6,56.0,coronal,ISH
1543,74878483,06-0335,75084472,Male,Neu2,56.0,coronal,ISH
1544,72135214,05-3390,74047713,Male,Fat3,56.0,coronal,ISH
1545,70145786,05-2189,70927831,Male,Dusp14,56.0,coronal,ISH
1546,70145786,05-2189,70927830,Male,Ctu1,56.0,coronal,ISH
1547,70220537,05-2195,70928196,Male,Adk,56.0,coronal,ISH
1548,70220537,05-2195,70928198,Male,Dbn1,56.0,coronal,ISH
1549,75335336,06-0560,75934529,Male,Rnasek,56.0,coronal,ISH
1550,74899389,06-0343,75080646,Male,C530008M17Rik,56.0,coronal,ISH
1551,70123763,05-2159,70927810,Male,Slc24a3,56.0,coronal,ISH
1552,70123763,05-2159,70927304,Male,Tgfb2,56.0,coronal,ISH
1553,77281694,07-0026,77371865,Male,Rora,56.0,coronal,ISH
1554,77281706,07-0029,77414147,Male,Mlx,56.0,coronal,ISH
1555,77281686,07-0024,77371835,Male,Vip,56.0,coronal,ISH
1556,77281686,07-0024,77371841,Male,Cnp,56.0,coronal,ISH
1557,77238043,07-0012,77332708,Male,Hba-a1,56.0,coronal,ISH
1558,74878479,06-0333,75084100,Male,Pola1,56.0,coronal,ISH
1559,72147809,05-3399,74047769,Male,Dach1,56.0,coronal,ISH
1560,70123644,05-2162,70927813,Male,Cyp7b1,56.0,coronal,ISH
1561,693416,04-0809,67881554,Male,Gpr89,56.0,coronal,ISH
1562,77232703,07-0008,77280559,Male,E330014M11Rik*,56.0,coronal,ISH
1563,70013740,05-2027,70616019,Male,Pcsk5,56.0,coronal,ISH
1564,70013680,05-2035,70634129,Male,Dusp18,56.0,coronal,ISH
1565,70013680,05-2035,70634139,Male,Ttc39b,56.0,coronal,ISH
1566,70013757,05-2030,70634119,Male,Fbxo21,56.0,coronal,ISH
1567,70123616,05-2147,70814344,Male,Atf3,56.0,coronal,ISH
1568,702828,2391,2577,Male,Slc16a14,56.0,coronal,ISH
1569,75720903,06-0667,76085743,Male,Tpbg,56.0,coronal,ISH
1570,75720920,06-0671,76085749,Male,Sphkap,56.0,coronal,ISH
1571,70041775,05-2045,70634298,Male,Spock3,56.0,coronal,ISH
1572,70101652,05-2130,70813926,Male,Tppp3,56.0,coronal,ISH
1573,70101644,05-2127,70813909,Male,Stard5,56.0,coronal,ISH
1574,70041823,05-2056,70634406,Male,Ublcp1,56.0,coronal,ISH
1575,70013786,05-2040,70634224,Male,Fam134b,56.0,coronal,ISH
1576,702557,2006,1130,Male,Ywhaq,56.0,coronal,ISH
1577,702829,2393,2049,Male,Zak,56.0,coronal,ISH
1578,702829,2393,1846,Male,Slc39a14,56.0,coronal,ISH
1579,70101566,05-2125,70805955,Male,Usp46,56.0,coronal,ISH
1580,77232711,07-0010,77332088,Male,1190002N15Rik,56.0,coronal,ISH
1581,74878309,06-0328,75079775,Male,Mt3,56.0,coronal,ISH
1582,70091608,05-2105,70744324,Male,Atp11b,56.0,coronal,ISH
1583,70073507,05-2076,70743870,Male,Plekha5,56.0,coronal,ISH
1584,70073472,05-2069,70743234,Male,Eya2,56.0,coronal,ISH
1585,702831,2395,2633,Male,Sssca1,56.0,coronal,ISH
1586,70896947,05-2659,71670721,Male,Ankrd50,56.0,coronal,ISH
1587,702831,2395,2291,Male,Higd1a,56.0,coronal,ISH
1588,77238043,07-0012,77332686,Male,Ece2,56.0,coronal,ISH
1589,70101632,05-2120,70805896,Male,Lrrtm1,56.0,coronal,ISH
1590,70073545,05-2090,70743899,Male,Camkk2,56.0,coronal,ISH
1591,70516701,05-2443,71358673,Male,Zfpm2,56.0,coronal,ISH
1592,70494580,05-2416,71358617,Male,Thsd7b,56.0,coronal,ISH
1593,71993651,05-3333,73931421,Male,Frmpd4,56.0,coronal,ISH
1594,70822215,05-2622,71670687,Male,Plekhg1,56.0,coronal,ISH
1595,70822215,05-2622,71670688,Male,Prkg2,56.0,coronal,ISH
1596,77238047,07-0013,77332748,Male,Svil,56.0,coronal,ISH
1597,77238043,07-0012,77332706,Male,Hapln1,56.0,coronal,ISH
1598,71167103,05-2896,72007561,Male,Hap1,56.0,coronal,ISH
1599,70073524,05-2081,70743880,Male,Adck4,56.0,coronal,ISH
1600,70073528,05-2083,70743884,Male,Saraf,56.0,coronal,ISH
1601,70073437,05-2089,70743895,Male,Uap1,56.0,coronal,ISH
1602,70073437,05-2089,70743896,Male,Dlat,56.0,coronal,ISH
1603,70073472,05-2069,70743841,Male,Mrpl12,56.0,coronal,ISH
1604,75078784,06-0452,75651233,Male,Vamp1,56.0,coronal,ISH
1605,73568187,05-3628,74425569,Male,Afap1,56.0,coronal,ISH
1606,71993663,05-3320,73930809,Male,Sytl5,56.0,coronal,ISH
1607,77238051,07-0014,77340462,Male,BC053994,56.0,coronal,ISH
1608,71993663,05-3320,73930807,Male,D830030K20Rik,56.0,coronal,ISH
1609,71282213,05-3006,72283801,Male,Fam180a,56.0,coronal,ISH
1610,71167204,05-2897,72007562,Male,Manba,56.0,coronal,ISH
1611,71167204,05-2897,72007563,Male,Sema3f,56.0,coronal,ISH
1612,70073528,05-2083,70743883,Male,Depdc7,56.0,coronal,ISH
1613,70073365,05-2072,70743844,Male,Cpne2,56.0,coronal,ISH
1614,70073365,05-2072,70743842,Male,Prdx3,56.0,coronal,ISH
1615,77232683,07-0003,77278977,Male,Slc9a7,56.0,coronal,ISH
1616,75064011,06-0433,75650862,Male,Sgk3,56.0,coronal,ISH
1617,74899389,06-0343,75080694,Male,Tns3,56.0,coronal,ISH
1618,74899344,06-0344,75080998,Male,Robo2,56.0,coronal,ISH
1619,74899344,06-0344,75081001,Male,Oxtr,56.0,coronal,ISH
1620,73573612,05-3645,74511805,Male,Flot2,56.0,coronal,ISH
1621,73573624,05-3651,74511849,Male,Rgs10,56.0,coronal,ISH
1622,72147821,05-3405,74047856,Male,Kcnb1,56.0,coronal,ISH
1623,71456224,05-3159,73635975,Male,Slc8a1,56.0,coronal,ISH
1624,71167221,05-2901,72007747,Male,Nxn,56.0,coronal,ISH
1625,70516721,05-2453,71587822,Male,Cacna1g,56.0,coronal,ISH
1626,71993683,05-3330,73931414,Male,Rnf19a,56.0,coronal,ISH
1627,71993663,05-3320,73930820,Male,Acyp2,56.0,coronal,ISH
1628,71298802,05-3018,72338698,Male,Sim1,56.0,coronal,ISH
1629,71298802,05-3018,72338724,Male,LOC381076,56.0,coronal,ISH
1630,71185654,05-2913,72008120,Male,Btg3,56.0,coronal,ISH
1631,71167251,05-2907,72007932,Male,Ufsp1,56.0,coronal,ISH
1632,72147821,05-3405,74047866,Male,Meis1,56.0,coronal,ISH
1633,71298802,05-3018,72338699,Male,Calcb,56.0,coronal,ISH
1634,71185696,05-2924,72008493,Male,Wnt9a,56.0,coronal,ISH
1635,70091620,05-2111,70744516,Male,Stk32c,56.0,coronal,ISH
1636,70101566,05-2125,70805935,Male,Ctnnbip1,56.0,coronal,ISH
1637,702832,2396,1870,Male,Tcea3,56.0,coronal,ISH
1638,70999096,05-2761,71717165,Male,A4galt,56.0,coronal,ISH
1639,70981815,05-2749,71717142,Male,Sgcd,56.0,coronal,ISH
1640,71993643,05-3329,73931404,Male,Flrt3,56.0,coronal,ISH
1641,71993639,05-3327,73930839,Male,Samd14,56.0,coronal,ISH
1642,71993639,05-3327,73930840,Male,Camkk1,56.0,coronal,ISH
1643,71299303,05-3030,72340183,Male,6330403A02Rik,56.0,coronal,ISH
1644,71299303,05-3030,72340184,Male,Lrrc38,56.0,coronal,ISH
1645,71019332,05-2779,71717614,Male,Coch,56.0,coronal,ISH
1646,70999140,05-2764,71717188,Male,Dio3,56.0,coronal,ISH
1647,77238075,07-0020,77371789,Male,Cab39l,56.0,coronal,ISH
1648,642841,04-0780,67870113,Male,Pir,56.0,coronal,ISH
1649,642993,04-0783,67870466,Male,Pfkm,56.0,coronal,ISH
1650,71019332,05-2779,71717604,Male,Plch1,56.0,coronal,ISH
1651,71993643,05-3329,73931408,Male,Mlip,56.0,coronal,ISH
1652,71733616,05-3255,73788454,Male,LOC433228,56.0,coronal,ISH
1653,77238075,07-0020,77371795,Male,Matn4,56.0,coronal,ISH
1654,70041865,05-2044,70634256,Male,Gtf2h2,56.0,coronal,ISH
1655,70042294,05-2048,70634299,Male,Hkdc1,56.0,coronal,ISH
1656,70013786,05-2040,70634235,Male,Rfx3,56.0,coronal,ISH
1657,77281674,07-0021,77371799,Male,Postn,56.0,coronal,ISH
1658,71019484,05-2788,71717640,Male,Calb1,56.0,coronal,ISH
1659,702565,2029,352,Male,Drd1,56.0,coronal,ISH
1660,702566,2030,858,Male,Ptpru,56.0,coronal,ISH
1661,702566,2030,357,Male,Drd2,56.0,coronal,ISH
1662,70013740,05-2027,70616016,Male,Alg1,56.0,coronal,ISH
1663,71185709,05-2925,72103809,Male,Aldh1a1,56.0,coronal,ISH
1664,70013602,05-2018,70616006,Male,Prkar1b,56.0,coronal,ISH
1665,70013602,05-2018,70616004,Male,Abcd2,56.0,coronal,ISH
1666,79398739,335-1187,79912528,Male,Sox11,56.0,coronal,ISH
1667,77281678,07-0022,77395095,Male,Tmeff1,56.0,coronal,ISH
1668,73425261,05-3522,74357564,Male,Pon3,56.0,coronal,ISH
1669,72010476,05-3370,73992930,Male,Cnnm1,56.0,coronal,ISH
1670,72010476,05-3370,73992933,Male,Cox4i1,56.0,coronal,ISH
1671,71185778,05-2919,72008305,Male,Lypd1,56.0,coronal,ISH
1672,71035669,05-2793,71836799,Male,Rassf3,56.0,coronal,ISH
1673,70929707,05-2701,71670743,Male,Evi5,56.0,coronal,ISH
1674,77281678,07-0022,77371775,Male,C1qa,56.0,coronal,ISH
1675,77281682,07-0023,77371813,Male,Whrn,56.0,coronal,ISH
1676,72010481,05-3372,73992940,Male,Mroh1,56.0,coronal,ISH
1677,71185713,05-2926,72103843,Male,Zic1,56.0,coronal,ISH
1678,71733640,05-3258,73817424,Male,Zcchc12,56.0,coronal,ISH
1679,71185709,05-2925,72103820,Male,Igsf11,56.0,coronal,ISH
1680,71035725,05-2807,71836809,Male,Pip5k1c,56.0,coronal,ISH
1681,73573680,05-3644,74511801,Male,Disp2,56.0,coronal,ISH
1682,72010481,05-3372,73992938,Male,Cyld,56.0,coronal,ISH
1683,72010441,05-3373,73992945,Male,Dgkh,56.0,coronal,ISH
1684,77281694,07-0026,77371857,Male,Gng7,56.0,coronal,ISH
1685,77281698,07-0027,77413688,Male,Vldlr,56.0,coronal,ISH
1686,73573684,05-3646,74511818,Male,Kif5c,56.0,coronal,ISH
1687,77281698,07-0027,77413686,Male,Ptpn2,56.0,coronal,ISH
1688,73573668,05-3642,74511739,Male,Ghsr,56.0,coronal,ISH
1689,75064248,06-0438,75651139,Male,Bcl6,56.0,coronal,ISH
1690,75064115,06-0432,75551478,Male,Grik4,56.0,coronal,ISH
1691,75064102,06-0430,75551461,Male,Chrna6,56.0,coronal,ISH
1692,72172807,05-3435,74047914,Male,Csrnp2,56.0,coronal,ISH
1693,72172807,05-3435,74047913,Male,Pi4k2a,56.0,coronal,ISH
1694,72010445,05-3375,73994670,Male,Grsf1,56.0,coronal,ISH
1695,72010453,05-3360,73992720,Male,Dlgap2,56.0,coronal,ISH
1696,77281702,07-0028,77413698,Male,Nfix,56.0,coronal,ISH
1697,77281702,07-0028,77413704,Male,Dtna,56.0,coronal,ISH
1698,77294072,07-0035,77414652,Male,Itm2c,56.0,coronal,ISH
1699,77281706,07-0029,77414123,Male,Tm2d3,56.0,coronal,ISH
1700,77281706,07-0029,77414125,Male,Arf1,56.0,coronal,ISH
1701,72010463,05-3364,73992915,Male,Pard3,56.0,coronal,ISH
1702,72010463,05-3364,73992917,Male,Scml2,56.0,coronal,ISH
1703,72010458,05-3362,73931383,Male,Alg2,56.0,coronal,ISH
1704,702835,2399,1585,Male,Grin1,56.0,coronal,ISH
1705,69941483,05-1931,70562055,Male,Gpr155,56.0,coronal,ISH
1706,69965045,05-1951,70562103,Male,Kcnh7,56.0,coronal,ISH
1707,69965045,05-1951,70562114,Male,Kcnq3,56.0,coronal,ISH
1708,72010458,05-3362,73931384,Male,Cd109,56.0,coronal,ISH
1709,77294076,07-0036,77414882,Male,Alkbh6,56.0,coronal,ISH
1710,77294072,07-0035,77414589,Male,Tmem64,56.0,coronal,ISH
1711,77294072,07-0035,77414600,Male,Tmem14a,56.0,coronal,ISH
1712,77232695,07-0006,77280417,Male,Liph,56.0,coronal,ISH
1713,702585,2050,1023,Male,Syt2,56.0,coronal,ISH
1714,73502205,05-3561,74357576,Male,Smoc2,56.0,coronal,ISH
1715,73502169,05-3562,74357580,Male,Megf11,56.0,coronal,ISH
1716,73502165,05-3560,74357572,Male,Vat1,56.0,coronal,ISH
1717,74071281,06-0065,74658160,Male,Gpr162,56.0,coronal,ISH
1718,74071281,06-0065,74658171,Male,Pomgnt2,56.0,coronal,ISH
1719,74071361,06-0064,74658089,Male,Kifc5b,56.0,coronal,ISH
1720,702835,2399,1752,Male,Irx2,56.0,coronal,ISH
1721,6680,350-5965,100074931,Male,Zic4,4.0,coronal,ISH
1722,74481141,06-0165,74724776,Male,Ccdc65,56.0,coronal,ISH
1723,74481125,06-0161,74724739,Male,Grid1,56.0,coronal,ISH
1724,75335336,06-0560,75934525,Male,Rcsd1,56.0,coronal,ISH
1725,79398735,335-1186,79908848,Male,Snca,56.0,coronal,ISH
1726,702835,2399,1579,Male,Atp5a1,56.0,coronal,ISH
1727,77529354,07-0116,77866868,Male,Ntm,56.0,coronal,ISH
1728,77294080,07-0037,77414923,Male,Zfand3,56.0,coronal,ISH
1729,74785054,06-0289,74988458,Male,Itgbl1,56.0,coronal,ISH
1730,74785054,06-0289,74988462,Male,1110037F02Rik,56.0,coronal,ISH
1731,74784882,06-0296,74988710,Male,Grin2b,56.0,coronal,ISH
